"PJM.N ILLINOIS HUB_mo_on_dap - NODAL EXCHANGE",220426,2022-04-26,064ERM,NODX,01,064 ,   47363,    5810,      50,       0,   38717,   44912,   44527,   44962,    2836,    2401,   47363,    5810,      50,       0,   38717,   44912,   44527,   44962,    2836,    2401,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     700,     700,       0,       0,       0,     700,     700,     700,       0,       0,  100.0,   12.3,    0.1,    0.0,   81.7,   94.8,   94.0,   94.9,    6.0,    5.1,  100.0,   12.3,    0.1,    0.0,   81.7,   94.8,   94.0,   94.9,    6.0,    5.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     24,      2,      1,      0,     15,     16,     17,     17,     24,      2,      1,      0,     15,     16,     17,     17,      0,      0,      0,      0,      0,      0,      0,      0,    70.8,    84.0,    89.2,    91.7,    70.8,    84.0,    88.6,    90.9,    70.8,    84.0,    89.2,    91.7,    70.8,    84.0,    88.6,    90.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064ERM","NODX","064 "
"PJM.N ILLINOIS HUB_mo_off_dap - NODAL EXCHANGE",220426,2022-04-26,064ERN,NODX,01,064 ,   52139,    7955,    5700,       0,   41460,   44030,   49415,   49730,    2724,    2409,   52139,    7955,    5700,       0,   41460,   44030,   49415,   49730,    2724,    2409,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     700,     700,    -300,       0,       0,    1000,     700,     700,       0,       0,  100.0,   15.3,   10.9,    0.0,   79.5,   84.4,   94.8,   95.4,    5.2,    4.6,  100.0,   15.3,   10.9,    0.0,   79.5,   84.4,   94.8,   95.4,    5.2,    4.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      2,      2,      0,     14,     16,     16,     18,     26,      2,      2,      0,     14,     16,     16,     18,      0,      0,      0,      0,      0,      0,      0,      0,    77.2,    79.0,    90.8,    90.2,    77.2,    79.0,    90.0,    89.5,    77.2,    79.0,    90.8,    90.2,    77.2,    79.0,    90.0,    89.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064ERN","NODX","064 "
"PJM.PECO_month_on_dap - NODAL EXCHANGE",220426,2022-04-26,064EUY,NODX,01,064 ,   72410,    5360,    2405,    1416,   62830,   66380,   69606,   70201,    2804,    2209,   72410,    5360,    2405,    1416,   62830,   66380,   69606,   70201,    2804,    2209,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      15,     135,       0,    -155,      25,     120,       5,     -35,      10,      50,  100.0,    7.4,    3.3,    2.0,   86.8,   91.7,   96.1,   96.9,    3.9,    3.1,  100.0,    7.4,    3.3,    2.0,   86.8,   91.7,   96.1,   96.9,    3.9,    3.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      5,      2,      4,     20,     19,     26,     24,     31,      5,      2,      4,     20,     19,     26,     24,      0,      0,      0,      0,      0,      0,      0,      0,    73.2,    78.0,    83.4,    87.0,    62.6,    69.0,    70.8,    74.5,    73.2,    78.0,    83.4,    87.0,    62.6,    69.0,    70.8,    74.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EUY","NODX","064 "
"PJM.PECO_month_off_dap - NODAL EXCHANGE",220426,2022-04-26,064EUZ,NODX,01,064 ,   69210,    5065,    2765,    1591,   59985,   62795,   66641,   67151,    2569,    2059,   69210,    5065,    2765,    1591,   59985,   62795,   66641,   67151,    2569,    2059,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -635,     135,       0,    -155,    -615,    -520,    -635,    -675,       0,      40,  100.0,    7.3,    4.0,    2.3,   86.7,   90.7,   96.3,   97.0,    3.7,    3.0,  100.0,    7.3,    4.0,    2.3,   86.7,   90.7,   96.3,   97.0,    3.7,    3.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,      5,      2,      4,     20,     19,     26,     24,     31,      5,      2,      4,     20,     19,     26,     24,      0,      0,      0,      0,      0,      0,      0,      0,    74.0,    76.8,    83.8,    86.6,    63.1,    68.4,    70.8,    74.0,    74.0,    76.8,    83.8,    86.6,    63.1,    68.4,    70.8,    74.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EUZ","NODX","064 "
"PJM.PEPCO_month_on_dap - NODAL EXCHANGE",220426,2022-04-26,064EVG,NODX,01,064 ,   21541,       0,    2515,      50,   18526,   16756,   18576,   19321,    2965,    2220,   21541,       0,    2515,      50,   18526,   16756,   18576,   19321,    2965,    2220,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      35,       0,      50,       0,      35,     -15,      35,      35,       0,       0,  100.0,    0.0,   11.7,    0.2,   86.0,   77.8,   86.2,   89.7,   13.8,   10.3,  100.0,    0.0,   11.7,    0.2,   86.0,   77.8,   86.2,   89.7,   13.8,   10.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     21,      0,      2,      1,     15,     11,     16,     13,     21,      0,      2,      1,     15,     11,     16,     13,      0,      0,      0,      0,      0,      0,      0,      0,    66.7,    67.4,    81.3,    84.4,    60.7,    64.6,    69.5,    72.9,    66.7,    67.4,    81.3,    84.4,    60.7,    64.6,    69.5,    72.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EVG","NODX","064 "
"PJM.PEPCO_month_off_dap - NODAL EXCHANGE",220426,2022-04-26,064EVH,NODX,01,064 ,   18939,       0,    2150,     185,   16265,   14835,   16450,   17170,    2489,    1769,   18939,       0,    2150,     185,   16265,   14835,   16450,   17170,    2489,    1769,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      50,       0,      50,       0,      50,       0,      50,      50,       0,       0,  100.0,    0.0,   11.4,    1.0,   85.9,   78.3,   86.9,   90.7,   13.1,    9.3,  100.0,    0.0,   11.4,    1.0,   85.9,   78.3,   86.9,   90.7,   13.1,    9.3,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      0,      2,      1,     16,     12,     17,     14,     22,      0,      2,      1,     16,     12,     17,     14,      0,      0,      0,      0,      0,      0,      0,      0,    68.4,    73.0,    80.2,    84.5,    64.4,    71.4,    74.7,    78.8,    68.4,    73.0,    80.2,    84.5,    64.4,    71.4,    74.7,    78.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EVH","NODX","064 "
"PJM.PPL_month_on_dap - NODAL EXCHANGE",220426,2022-04-26,064EWU,NODX,01,064 ,   50809,   11565,    1020,    1107,   32985,   43152,   45657,   45279,    5152,    5530,   50809,   11565,    1020,    1107,   32985,   43152,   45657,   45279,    5152,    5530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     196,    -175,       0,      91,     455,    -245,     371,    -154,    -175,     350,  100.0,   22.8,    2.0,    2.2,   64.9,   84.9,   89.9,   89.1,   10.1,   10.9,  100.0,   22.8,    2.0,    2.2,   64.9,   84.9,   89.9,   89.1,   10.1,   10.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,      6,      2,      3,     24,     21,     31,     25,     37,      6,      2,      3,     24,     21,     31,     25,      0,      0,      0,      0,      0,      0,      0,      0,    44.9,    46.8,    65.1,    71.2,    37.1,    42.7,    55.7,    59.8,    44.9,    46.8,    65.1,    71.2,    37.1,    42.7,    55.7,    59.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EWU","NODX","064 "
"PJM.PPL_month_off_dap - NODAL EXCHANGE",220426,2022-04-26,064EWV,NODX,01,064 ,   48764,   11515,    1340,     837,   31390,   41047,   43742,   43224,    5022,    5540,   48764,   11515,    1340,     837,   31390,   41047,   43742,   43224,    5022,    5540,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     126,    -175,       0,      91,     385,    -315,     301,    -224,    -175,     350,  100.0,   23.6,    2.7,    1.7,   64.4,   84.2,   89.7,   88.6,   10.3,   11.4,  100.0,   23.6,    2.7,    1.7,   64.4,   84.2,   89.7,   88.6,   10.3,   11.4,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     37,      6,      2,      3,     23,     20,     30,     24,     37,      6,      2,      3,     23,     20,     30,     24,      0,      0,      0,      0,      0,      0,      0,      0,    44.5,    42.7,    65.9,    67.8,    37.3,    37.4,    54.8,    55.2,    44.5,    42.7,    65.9,    67.8,    37.3,    37.4,    54.8,    55.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EWV","NODX","064 "
"PJM.PSEG_month_on_dap - NODAL EXCHANGE",220426,2022-04-26,064EXE,NODX,01,064 ,   56200,   10820,    1035,    1269,   36214,   45046,   48303,   47350,    7897,    8850,   56200,   10820,    1035,    1269,   36214,   45046,   48303,   47350,    7897,    8850,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1470,   -1180,    -125,     330,    2785,     530,    1935,     735,    -465,     735,  100.0,   19.3,    1.8,    2.3,   64.4,   80.2,   85.9,   84.3,   14.1,   15.7,  100.0,   19.3,    1.8,    2.3,   64.4,   80.2,   85.9,   84.3,   14.1,   15.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,      4,      2,      3,     20,     14,     25,     18,     29,      4,      2,      3,     20,     14,     25,     18,      0,      0,      0,      0,      0,      0,      0,      0,    40.7,    68.7,    61.2,    78.8,    39.4,    63.5,    55.9,    69.4,    40.7,    68.7,    61.2,    78.8,    39.4,    63.5,    55.9,    69.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXE","NODX","064 "
"PJM.PSEG_month_off_dap - NODAL EXCHANGE",220426,2022-04-26,064EXF,NODX,01,064 ,   50587,    8100,    1215,    1094,   34709,   40649,   43903,   42958,    6684,    7629,   50587,    8100,    1215,    1094,   34709,   40649,   43903,   42958,    6684,    7629,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     870,    -680,    -125,     230,    1845,      90,    1395,     195,    -525,     675,  100.0,   16.0,    2.4,    2.2,   68.6,   80.4,   86.8,   84.9,   13.2,   15.1,  100.0,   16.0,    2.4,    2.2,   68.6,   80.4,   86.8,   84.9,   13.2,   15.1,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     29,      4,      2,      3,     19,     15,     24,     19,     29,      4,      2,      3,     19,     15,     24,     19,      0,      0,      0,      0,      0,      0,      0,      0,    43.6,    68.3,    61.3,    78.2,    39.8,    62.7,    57.2,    68.7,    43.6,    68.3,    61.3,    78.2,    39.8,    62.7,    57.2,    68.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064EXF","NODX","064 "
"PJM.WESTERN HUB_month_on_dap - NODAL EXCHANGE",220426,2022-04-26,064FHK,NODX,01,064 ,  247626,    3660,   28369,    4579,  183379,  160645,  191618,  193593,   56008,   54033,  247626,    3660,   28369,    4579,  183379,  160645,  191618,  193593,   56008,   54033,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1020,    -757,    -124,     -19,    1081,    2423,     305,    2280,     715,   -1260,  100.0,    1.5,   11.5,    1.8,   74.1,   64.9,   77.4,   78.2,   22.6,   21.8,  100.0,    1.5,   11.5,    1.8,   74.1,   64.9,   77.4,   78.2,   22.6,   21.8,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     47,      2,      9,      4,     31,     34,     37,     43,     47,      2,      9,      4,     31,     34,     37,     43,      0,      0,      0,      0,      0,      0,      0,      0,    42.6,    36.5,    58.2,    51.7,    29.6,    28.0,    42.3,    38.4,    42.6,    36.5,    58.2,    51.7,    29.6,    28.0,    42.3,    38.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FHK","NODX","064 "
"PJM.WESTERN HUB_month_off_dap - NODAL EXCHANGE",220426,2022-04-26,064FHL,NODX,01,064 ,  233610,    4200,   27246,    4266,  170380,  149359,  178846,  180871,   54764,   52739,  233610,    4200,   27246,    4266,  170380,  149359,  178846,  180871,   54764,   52739,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1698,       0,    1073,    -110,    1480,    2432,    1370,    3395,     328,   -1697,  100.0,    1.8,   11.7,    1.8,   72.9,   63.9,   76.6,   77.4,   23.4,   22.6,  100.0,    1.8,   11.7,    1.8,   72.9,   63.9,   76.6,   77.4,   23.4,   22.6,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     47,      2,      9,      4,     31,     33,     37,     42,     47,      2,      9,      4,     31,     33,     37,     42,      0,      0,      0,      0,      0,      0,      0,      0,    40.1,    36.2,    55.7,    51.0,    25.9,    27.1,    38.9,    36.5,    40.1,    36.2,    55.7,    51.0,    25.9,    27.1,    38.9,    36.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FHL","NODX","064 "
"MISO.INDIANA.HUB_month_on_rtp - NODAL EXCHANGE",220426,2022-04-26,064FJY,NODX,01,064 ,   39024,    2255,       0,    7469,   26380,   28635,   36104,   36104,    2920,    2920,   39024,    2255,       0,    7469,   26380,   28635,   36104,   36104,    2920,    2920,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -410,    -300,       0,       0,    -110,    -410,    -410,    -410,       0,       0,  100.0,    5.8,    0.0,   19.1,   67.6,   73.4,   92.5,   92.5,    7.5,    7.5,  100.0,    5.8,    0.0,   19.1,   67.6,   73.4,   92.5,   92.5,    7.5,    7.5,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     22,      3,      0,      1,     13,     14,     16,     15,     22,      3,      0,      1,     13,     14,     16,     15,      0,      0,      0,      0,      0,      0,      0,      0,    61.9,    67.6,    84.3,    89.0,    46.2,    59.5,    60.1,    64.0,    61.9,    67.6,    84.3,    89.0,    46.2,    59.5,    60.1,    64.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FJY","NODX","064 "
"PJM.AEP-DAYTON HUB_mo_on_rtp - NODAL EXCHANGE",220426,2022-04-26,064FKA,NODX,01,064 ,   48990,       0,    4835,    1118,   39592,   34837,   40710,   40790,    8280,    8200,   48990,       0,    4835,    1118,   39592,   34837,   40710,   40790,    8280,    8200,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -324,       0,      75,     -75,    -279,    -354,    -354,    -354,      30,      30,  100.0,    0.0,    9.9,    2.3,   80.8,   71.1,   83.1,   83.3,   16.9,   16.7,  100.0,    0.0,    9.9,    2.3,   80.8,   71.1,   83.1,   83.3,   16.9,   16.7,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     25,      0,      3,      2,     19,     21,     21,     24,     25,      0,      3,      2,     19,     21,     21,     24,      0,      0,      0,      0,      0,      0,      0,      0,    42.1,    39.8,    63.2,    61.3,    27.9,    27.9,    37.3,    38.4,    42.1,    39.8,    63.2,    61.3,    27.9,    27.9,    37.3,    38.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKA","NODX","064 "
"PJM.AEP-DAYTON HUB_mo_off_rtp - NODAL EXCHANGE",220426,2022-04-26,064FKB,NODX,01,064 ,   49412,    1825,    3570,    1022,   37105,   34925,   39952,   39517,    9460,    9895,   49412,    1825,    3570,    1022,   37105,   34925,   39952,   39517,    9460,    9895,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     460,     -75,       0,       0,     680,      65,     605,      65,    -145,     395,  100.0,    3.7,    7.2,    2.1,   75.1,   70.7,   80.9,   80.0,   19.1,   20.0,  100.0,    3.7,    7.2,    2.1,   75.1,   70.7,   80.9,   80.0,   19.1,   20.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      1,      2,      2,     19,     22,     21,     25,     26,      1,      2,      2,     19,     22,     21,     25,      0,      0,      0,      0,      0,      0,      0,      0,    49.7,    37.7,    68.4,    56.9,    34.9,    24.5,    41.5,    37.5,    49.7,    37.7,    68.4,    56.9,    34.9,    24.5,    41.5,    37.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKB","NODX","064 "
"PJM.N ILLINOIS HUB_mo_on_rtp - NODAL EXCHANGE",220426,2022-04-26,064FKC,NODX,01,064 ,   45322,    6550,    4650,     525,   32552,   34767,   39627,   39942,    5695,    5380,   45322,    6550,    4650,     525,   32552,   34767,   39627,   39942,    5695,    5380,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1175,    -700,    1350,       0,    1985,     -65,    1285,    1285,    -110,    -110,  100.0,   14.5,   10.3,    1.2,   71.8,   76.7,   87.4,   88.1,   12.6,   11.9,  100.0,   14.5,   10.3,    1.2,   71.8,   76.7,   87.4,   88.1,   12.6,   11.9,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,      2,      2,      2,     18,     21,     21,     24,     26,      2,      2,      2,     18,     21,     21,     24,      0,      0,      0,      0,      0,      0,      0,      0,    55.4,    40.7,    70.8,    60.3,    40.6,    35.5,    48.7,    49.8,    55.4,    40.7,    70.8,    60.3,    40.6,    35.5,    48.7,    49.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","064FKC","NODX","064 "
